106	1120
106	1395
106	1091
107	1282
107	1495
107	1869
107	204
107	2766
107	1617
107	1930
107	2224
107	2518
107	1777
107	3001
107	441
107	1303
107	109
107	1159
107	2435
107	766
107	2435
107	2793
107	1916
108	2875
108	28
108	550
108	3051
108	1357
108	109
108	766
108	1135
108	1570
108	1588
108	1326
108	2687
108	2082
108	661
108	1823
108	2607
108	1977
108	2900
108	2739
108	1898
109	2579
109	901
109	2905
109	2154
109	2138
109	3131
109	1596
109	486
109	2410
109	803
109	1799
109	965
109	1919
109	2694
109	963
109	1484
109	2435
109	1613
109	148
109	1157
110	2855
110	2224
110	2957
110	407
110	974
110	1040
110	323
110	2933
110	1964
110	2454
110	2354
110	974
110	2518
110	2596
110	1728
110	2933
110	1964
110	68
110	2675
111	738
111	2454
111	1366
111	2185
111	2041
111	687
111	1520
111	758
111	3189
111	1919
111	687
111	1658
111	2513
111	466
111	3005
111	28
111	228
111	547
111	2010
111	1643
112	1944
112	687
112	649
112	15
112	2212
112	2199
112	2401
112	1913
112	1360
112	2753
112	2302
112	3159
112	2929
112	1778
112	2929
112	364
112	1876
112	1399
112	370
112	1333
113	3060
113	2974
113	1452
113	760
113	302
113	3033
113	1278
113	2251
113	419
113	863
113	1876
113	878
113	18
113	1024
113	642
113	911
113	419
113	1264
113	153
114	1794
114	733
114	1711
114	3014
114	1509
114	1882
114	1141
114	1947
114	1275
114	2008
114	2715
114	2938
114	2681
114	2681
114	2322
114	2717
114	2994
114	1242
114	752
114	1242
115	635
115	1038
115	2957
115	3164
115	635
115	1693
115	1226
115	2582
115	1232
115	355
115	2356
115	1982
115	599
115	1793
115	863
115	3011
115	2619
115	2356
115	2004
116	276
116	407
116	2780
116	1346
116	922
116	1326
116	1077
116	2010
116	172
116	2043
116	2632
116	2043
116	172
116	3161
116	926
116	332
116	401
116	2054
116	28
116	838
117	660
117	1789
117	1459
117	668
117	1733
117	2051
117	1845
117	1050
117	660
117	3063
117	3084
117	173
117	2485
117	2995
117	1541
117	1036
117	1683
117	2749
117	468
117	1803
118	2132
118	48
118	276
118	3113
118	529
118	180
118	1044
118	1625
118	529
118	2632
118	3191
118	1412
118	2132
118	2168
118	518
118	309
118	2485
118	2453
118	3038
118	610
119	2491
119	2875
119	2011
119	249
119	122
119	2182
119	685
119	2258
119	613
119	2326
119	613
119	207
119	2491
119	1864
119	3027
119	434
119	2471
119	997
120	1623
120	606
120	778
120	2139
120	1077
120	663
120	1687
120	1397
120	1546
120	119
120	119
120	2579
120	565
120	1157
120	1264
120	2165
120	2252
120	123
120	2198
120	2621
121	1593
121	1880
121	2991
121	2392
121	1717
121	1770
121	1085
121	1824
121	2857
121	3060
121	2659
121	3131
121	2659
121	896
121	1358
121	177
121	2497
121	628
121	2497
122	829
122	2658
122	552
122	107
122	2705
122	120
122	1544
122	1281
122	2182
122	181
122	407
122	1201
122	830
122	1844
122	2336
122	3156
122	123
122	613
122	180
122	2696
123	122
123	2705
123	2705
123	1950
123	2491
123	3098
123	2169
123	211
123	2761
123	1937
123	2766
123	926
123	2048
123	830
123	1775
123	830
123	823
123	520
123	180
123	2107
124	2962
124	749
124	926
124	1938
124	1812
124	2745
124	1076
124	428
124	2963
124	181
124	659
124	236
124	2963
124	1266
124	3029
124	2114
124	1812
124	2745
124	1966
124	1728
125	32
125	2279
125	2874
125	1282
125	2872
125	1291
125	765
125	687
125	393
125	1764
125	2224
125	616
125	1976
125	2846
125	2130
125	2344
125	1201
125	1184
125	1202
125	1033
126	3074
126	1701
126	2197
126	2838
126	2888
126	1321
126	236
126	96
126	2888
126	2148
126	1297
126	3125
126	2457
126	3096
126	2654
126	3096
126	2356
126	2067
126	2224
127	440
127	1012
127	1509
127	332
127	440
127	1180
127	210
127	2380
127	953
127	3157
127	2802
127	1327
127	953
127	2011
127	1121
127	757
127	1925
127	535
127	645
127	2592
128	1758
128	888
128	2438
128	1280
128	1954
128	1911
128	905
128	1522
128	2118
128	1954
128	2812
128	1758
128	1201
128	612
128	1208
128	1758
128	2094
128	3035
128	265
129	2365
129	2886
129	1729
129	2427
129	2315
129	3169
129	1377
129	1358
129	1327
129	2639
129	2010
129	1509
129	2481
129	1501
129	2581
129	2771
129	1326
129	2440
129	1175
129	967
130	2321
130	3066
130	1629
130	2107
130	3038
130	2963
130	422
130	2887
130	2236
130	1777
130	2396
130	1852
130	851
130	566
130	1850
130	1012
130	2962
130	2140
131	729
131	1565
131	2780
131	2506
131	91
131	589
131	2193
131	2830
131	91
131	30
131	1518
131	413
131	729
131	2780
131	1865
131	940
131	1990
131	2324
131	3001
131	1188
132	2146
132	2470
132	2438
132	1465
132	2688
132	2780
132	635
132	158
132	2688
132	1811
132	87
132	2579
132	2903
132	171
132	1534
132	3167
132	2688
132	1195
132	2866
132	2793
133	1406
133	688
133	762
133	44
133	1249
133	1458
133	1898
133	1497
133	456
133	1812
133	471
133	349
133	1157
133	838
133	74
133	3131
133	2737
133	1102
133	1103
133	2113
134	1416
134	2000
134	833
134	567
134	1416
134	1416
134	3065
134	1416
134	1689
134	2327
134	1954
134	1416
134	1887
134	2603
134	953
134	1416
134	2099
134	1413
134	1909
135	827
135	1265
135	1844
135	2019
135	783
135	827
135	2426
135	827
135	2793
135	2603
135	2260
135	783
135	2846
135	2537
135	2506
135	827
135	917
135	2384
135	2887
136	2598
136	3115
136	1165
136	947
136	2832
136	1765
136	2049
136	1765
136	422
136	1617
136	3056
136	551
136	2832
136	1609
136	256
136	115
136	2598
136	3115
136	1337
136	881
137	2439
137	1035
137	1112
137	197
137	613
137	417
137	2044
137	1375
137	2471
137	1366
137	15
137	1035
137	1328
137	1936
137	2849
137	1328
137	1546
137	2485
137	2485
138	2312
138	2320
138	2992
138	2659
138	370
138	2021
138	507
138	551
138	2312
138	277
138	3049
138	277
138	2312
138	1917
138	899
138	1425
138	2781
138	485
138	1445
138	253
139	3001
139	886
139	44
139	1100
139	3001
139	578
139	1909
139	1040
139	3001
139	1970
139	3074
139	2143
139	3145
139	645
139	645
139	337
139	3145
139	969
139	2870
139	1331
140	2135
140	1242
140	429
140	1380
140	96
140	792
140	1693
140	1112
140	30
140	977
140	3149
140	1648
140	215
140	1238
140	903
140	2963
140	1358
140	2755
140	1980
140	2754
141	57
141	3080
141	1450
141	861
141	2344
141	180
141	2875
141	2864
141	2279
141	1789
141	2584
141	2074
141	1884
141	2911
141	1542
141	1474
141	1338
141	2615
141	2621
141	1280
142	1959
142	1039
142	2231
142	1983
142	1193
142	2469
142	1327
142	1986
142	2078
142	634
142	2894
142	688
142	589
142	835
142	2304
142	595
142	1811
142	959
142	663
142	441
143	2241
143	104
143	2800
143	2715
143	231
143	1197
143	771
143	1197
143	2241
143	3122
143	3017
143	2019
143	2241
143	1318
143	2130
143	2357
143	231
143	730
143	1776
143	2061
144	295
144	2810
144	1893
144	1326
144	2740
144	2326
144	161
144	1102
144	1747
144	44
144	1137
144	1227
144	833
144	2
144	2723
144	2938
144	1747
144	1747
144	2764
145	1176
145	687
145	1830
145	2356
145	644
145	1878
145	629
145	423
145	1798
145	648
145	1070
145	2518
145	1358
145	236
145	1971
145	3059
145	1358
145	2436
145	1434
145	1709
146	413
146	409
146	1432
146	599
146	861
146	2312
146	673
146	2312
146	204
146	485
146	1266
146	1793
146	204
146	1730
146	2521
146	509
146	204
146	96
146	1727
146	615
147	2881
147	1114
147	295
147	1891
147	1492
147	2114
147	1793
147	2464
147	2766
147	1507
147	2502
147	1781
147	689
147	2610
147	109
147	2887
147	2502
147	1319
147	2107
147	858
148	2975
148	1622
148	1729
148	5
148	1631
148	899
148	2458
148	2739
148	2512
148	3006
148	2512
148	1506
148	2436
148	1157
148	635
148	1493
148	1514
148	1019
149	2694
149	375
149	1776
149	593
149	2797
149	2586
149	2343
149	2586
149	2335
149	2008
149	1453
149	1188
149	3051
149	3181
149	3181
149	2887
149	288
149	2487
149	1120
149	1974
150	843
150	1509
150	755
150	2506
150	602
150	2156
150	2938
150	551
150	669
150	1808
150	1496
150	2339
150	669
150	1808
150	1115
150	2849
150	1965
150	1819
150	1043
150	1337
151	270
151	2315
151	340
151	942
151	270
151	1764
151	106
151	2151
151	270
151	846
151	1327
151	2380
151	270
151	3001
151	1292
151	309
151	270
151	1085
151	231
151	2224
152	1100
152	535
152	1778
152	2408
152	1358
152	1674
152	425
152	3074
152	2652
